Square,Amps
5.9496E+00,1.58400E-04
5.9516E+00,1.57532E-04
5.9536E+00,1.57532E-04
5.9556E+00,1.86178E-04
5.9576E+00,1.71421E-04
5.9597E+00,1.72289E-04
5.9617E+00,1.79234E-04
5.9637E+00,1.94859E-04
5.9657E+00,1.68817E-04
5.9677E+00,1.77498E-04
5.9697E+00,1.80970E-04
5.9717E+00,1.83574E-04
5.9738E+00,1.85310E-04
5.9758E+00,2.06143E-04
5.9778E+00,1.94859E-04
5.9798E+00,1.93123E-04
5.9818E+00,1.79234E-04
5.9838E+00,1.85310E-04
5.9859E+00,1.67949E-04
5.9879E+00,1.70553E-04
5.9899E+00,1.74893E-04
5.9919E+00,1.76629E-04
5.9939E+00,1.72289E-04
5.9959E+00,1.88782E-04
5.9979E+00,1.80102E-04
